ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,HOEHE_KONST_UEB_MITTE_DEB,Ssp_Randkonstruktion,WANDSCHIEFE_RAHMEN_P1_NUM2,DEB_I_LAGERUNG_UEBERBAU2
8198,4.273,15.5,6893,16.14,1980,160,1.13,0.7,1,0,0
8199,4.273,15.5,6893,16.14,1980,160,1.13,0.7,1,0,0
8202,6.232,7.5,508,10.2,1980,160,1.47,0.4,1,0,0
8203,6.232,7.5,508,10.2,1980,160,1.47,0.4,1,0,0
8223,6.357,12.03,6065.2,17.68,1979,160,1.8,0.65,1,13.5,0
8224,6.36,12.03,5411.5,15.76,1979,160,1.8,0.65,1,13.5,0
8275,4.338,11.75,2364,16.26,1984,120,0.99,0.47,1,0,0
8276,4.29,11.75,2197,15.45,1984,120,0.99,0.47,1,0,0
8338,20.973,5.5,2163,13.26,2005,200,1.471,0.56,1,0,1
8351,4.611,12.52,3373,15.93,2003,200,1,0.6,1,0,1
8352,7.272,12.5,6122,11.7,2003,200,1.09,0.6,1,1.8,0
8367,4.507,13.85,5546,18.31,1985,200,1,0.65,1,0,0
8378,11.738,5.5,535,10.47,1975,160,1.051,0.3,1,0,0
8379,11.71,5.5,535,10.52,1975,160,1.051,0.3,1,0,0
8489,7.588,7.15,616,10.1,1972,160,0.89,0.3,1,0,1
8491,19.906,5.4,1580,11.57,1976,160,1.388,0.51,1,0,1
8496,26.473,4.45,910,8.17,1976,200,1.136,0.45,1,0,1
8497,25.888,4.5,910,8.17,1976,200,1.136,0.45,1,0,1
8498,26.473,4.45,910,8.17,1976,200,1.136,0.45,1,0,1
8501,27.871,3.6,588,11.12,1975,200,1.114,0.45,1,0,1
8548,4.127,14.2,5908.2,21.05,1995,140,1,0.6,1,1.404,0
8606,5.1,10.7,1975.7,14.3,1987,90,1.08,0.47,1,19.35,0
8607,5.266,13,5755,17.93,1981,90,1.5,0.66,1,9,0
9009,8.738,8.85,1346,7.09,1985,130,1.461,0.45,1,0,1
9072,22.025,5,972,7.91,1941,160,0.948,0.47,1,0,0
9073,22.025,5,972,7.91,1941,160,0.948,0.47,1,0,0
9107,18.727,5.7,1977.4,13.179,1960,130,0.98,0.59,1,0,0
9110,20.732,6.1,2752,11.41,1958,130,0.7,0.6,1,0,1
9129,11.124,5.9,737.4,12.135,1978,110,0.83,0.36,1,0,0
9130,11.124,5.9,737.4,12.135,1978,110,0.83,0.36,1,0,0
9140,4.588,11.5,2384.8,15.98,1984,120,1.32,0.47,1,0,0
9141,4.588,11.5,2384.8,15.98,1984,120,1.32,0.47,1,0,0
9220,9.991,6,601.4,11.471,1974,130,1.2,0.3,1,0,0
9223,9.875,9.55,6203,18.87,2010,100,1.025,0.53,1,0,0
9224,23.076,5.2,1920,12.168,1992,100,0.917,0.48,1,0,0
9226,4.566,13.91,5339,16.88,1990,90,1.088,0.65,1,10.107,0
9239,19.35,5,975,10.28,1969,160,0.982,0.41,1,0,1
9240,17.721,5,778,9.78,1969,160,1.035,0.38,1,0,1
9243,8.913,6.2,519,10.91,1977,160,0.97,0.32,1,0,1
9244,9.002,6.2,562,11.58,1977,160,0.97,0.32,1,0,1
9245,12.04,5.1,442,11.12,1977,160,1,0.3,1,0,1
9246,12.04,5.1,442,11.12,1977,160,1,0.3,1,0,1
9247,19.687,5,859,8.75,1969,160,0.88,0.4,1,0,1
9248,19.858,5,907,9.08,1969,160,1.02,0.4,1,0,1
9249,18.566,5,764,8.75,1948,160,1.07,0.38,1,0,1
9250,18.566,5,764,8.75,1948,160,1.07,0.38,1,0,1
9253,7.049,9,1703,12.89,1979,160,1.17,0.46,1,0,0
9254,7.049,9,1703,12.89,1979,160,1.17,0.46,1,0,0
9263,10.82,5.6,546,11.7,1980,140,1.1,0.32,1,0,0
9280,10.128,6.1,708,12.3,1982,160,1.5,0.34,1,0,0
9281,10.128,6.1,708,12.3,1982,160,1.5,0.34,1,0,0
9282,13.234,4.9,453,11.07,1982,160,1.2,0.3,1,0,0
9283,13.234,4.9,453,11.07,1982,160,1.2,0.3,1,0,0
9288,10.185,6.1,698,11.99,1982,110,1.5,0.34,1,0,0
9289,10.185,6.1,698,11.99,1982,110,1.5,0.34,1,0,0
9290,10.07,6.1,668,11.74,1980,110,0.94,0.34,1,0,0
9291,10.07,6.1,668,11.74,1980,110,0.94,0.34,1,0,0
9294,4.983,14.03,6735,17.27,1981,120,1.21,0.7,1,5.4,0
9295,4.983,14.03,6735,17.27,1981,120,1.21,0.7,1,5.4,0
9298,17.573,5.38,1015,9.68,1962,160,1.19,0.4,1,0,1
9299,17.573,5.38,1015,9.68,1962,160,1.19,0.4,1,0,1
9300,14.409,4.9,552,11.38,1984,160,1.33,0.32,1,0,0
9301,14.409,4.9,552,11.38,1984,160,1.33,0.32,1,0,0
9375,8.212,8.2,1369,11.08,1988,160,1.49,0.41,1,0,0
9396,26.971,5.5,3410,12.64,2011,130,1.19,0.42,1,0,0
9420,16.13,4.16,336,10.64,1983,160,1.2,0.28,1,0,0
9421,16.13,4.16,336,10.64,1983,160,1.2,0.28,1,0,0
9443,13.346,8.5,7228,19.18,2017,160,1.4,0.52,1,0,0
9444,13.346,8.5,7228,19.18,2017,160,1.4,0.52,1,0,0
9447,9.967,6,540,10.35,2017,160,1.13,0.32,1,0,0
9448,9.967,6,540,10.35,2017,160,1.13,0.32,1,0,0
9451,2.848,16.4,4304,18.1,1983,160,1.23,0.72,1,18.9,0
9452,2.848,16.4,4304,18.1,1983,160,1.23,0.72,1,18.9,0
9466,4.594,9.6,1289,17.74,1973,140,0.974,0.63,1,19.8,1
9467,4.508,9.6,1289,18.43,1973,140,0.974,0.63,1,19.8,1
9475,11.914,6.5,1452,14.14,1935,140,0.818,0.48,1,0,0
9476,11.914,6.5,1452,14.14,1935,140,0.818,0.48,1,0,0
9509,19.208,5.5,1737.43,12.6984,1932,200,1.047,0.49,1,0,0
9510,19.208,5.5,1737.43,12.6984,1932,200,1.047,0.49,1,0,0
9513,13.135,5.7,1043.3,14.1358,1968,200,1.219,0.42,1,0,0
9514,13.135,5.7,1043.3,14.1358,1968,200,1.219,0.42,1,0,0
9519,9.797,5.7,478.57,11.6538,1970,200,0.893,0.31,1,0,1
9520,9.797,5.7,478.57,11.6538,1970,200,0.893,0.31,1,0,0
9521,14.477,5.7,1185.29,13.22,1970,200,1.207,0.42,1,0,0
9522,14.477,5.7,1185.29,13.22,1993,200,1.207,0.42,1,0,0
9525,14.659,6.2,1521,11.82,1930,200,0.97,0.45,1,10.8,1
9526,14.76,6.2,1846,14.15,1930,200,0.97,0.45,1,10.8,1
9529,11.938,5.4,544.2,11.08,1990,160,1.22,0.29,1,0,0
9530,11.938,5.4,544.2,11.08,1990,160,1.22,0.29,1,0,0
9555,8.316,9,2147.9,11.68,1935,140,1.24,0.45,1,9,0
9562,8.727,6.7,793.1,12.75,1989,150,1.38,0.35,1,0,0
9563,8.727,6.7,793.1,12.75,1989,150,1.38,0.35,1,0,0
9726,10.134,5.5,339,8.9,1985,110,1.43,0.28,1,0,0
9729,10.169,6.2,623,10.06,1973,130,1.11,0.34,1,0,1
9730,10.169,6.2,623,10.06,1973,130,1.11,0.34,1,0,1
9771,4.991,13.8,5634,15.39,1982,160,1.43,0.64,1,0,0
9772,4.991,13.8,5634,15.39,1982,160,1.43,0.64,1,0,0
9775,4.839,13.8,5427,15.77,1980,160,1.42,0.66,1,0,1
9776,4.839,13.8,5427,15.77,1980,160,1.42,0.66,1,0,1
9807,8.434,9.55,3817.1,15.92,1992,130,1.43,0.61,1,0,1
9810,3.722,15,4669.5,16.43,1992,130,1.04,0.61,1,0,1
9811,8.434,9.55,3817.1,15.92,1992,130,1.43,0.61,1,0,1
9830,15.094,5.4,738,9.4,1957,160,0.85,0.38,1,0,1
9831,15.094,5.4,738,9.4,1957,160,0.85,0.38,1,0,1
9835,15.824,6.2,1729,11.53,1950,130,1.03,0.5,1,0,1
9836,15.691,6.2,1678,11.38,1950,130,1.03,0.5,1,0,1
9839,16.456,5.9,1294,9.73,1948,130,1.28,0.47,1,0,1
9840,16.456,5.9,1294,9.73,1948,130,1.28,0.47,1,0,1
9849,8.951,5.8,310.9,8.46,1984,160,1.21,0.235,1,0,0
9850,8.951,5.8,310.9,8.46,1984,160,1.21,0.235,1,0,0
9855,15.989,5.94,1526,11.83,1955,160,1.18,0.43,1,0,1
9856,15.989,5.94,1526,11.83,1955,160,1.18,0.43,1,0,1
9862,10.447,6.4,823,11.09,1974,150,1.12,0.36,1,0,1
9863,10.471,6.4,905,12.14,1974,150,1.12,0.36,1,0,1
9864,14.609,5.5,691,8.73,1983,160,1.057,0.37,1,0,1
9865,14.539,5.5,878,11.2,1983,160,1.66,0.37,1,0,1
9882,9.328,5.36,255,8.76,1988,130,1,0.25,1,0,0
9886,18.302,6,4330,24.61,1995,160,1.01,0.55,1,0,1
9920,5.131,13.73,6299,16.61,1981,160,1.595,0.7,1,28.11654,0
9921,5.131,13.73,6299,16.61,1981,160,1.595,0.7,1,28.11654,0
9954,4.383,17.6,13752,18.41,1988,110,1.056,0.9,1,0,0
9955,4.383,17.6,13752,18.41,1988,110,1.056,0.9,1,0,0
9985,13.149,5.8,816,10.29,1982,140,1,0.38,1,4.7673,0
9988,4.468,13.3,4018,15.87,1982,140,1.04,0.61,1,0,0
10013,12.525,5.4,612,11.32,1973,140,1.21,0.34,1,0,1
10014,12.525,5.4,612,11.32,1973,140,1.21,0.34,1,0,1
10015,13.03,5,498,11.58,1983,140,1,0.31,1,0,0
10016,13.03,5,498,11.58,1983,140,1,0.31,1,0,0
10025,4.752,13.6,4900,15.65,1989,140,1.27,0.63,1,0,0
10026,4.784,13.6,4938,15.56,1989,140,1.27,0.63,1,0,0
10029,26.319,5.25,2907,13.63,1977,140,0.948,0.59,1,0,1
10033,9.591,5.7,440,11.18,1988,160,1.16,0.29,1,0,0
10034,9.591,5.7,440,11.18,1988,160,1.16,0.29,1,0,0
10297,28.867,4.3,1441,12.48,1953,160,1.04,0.5,1,0,1
10298,28.867,4.3,1441,12.48,1953,160,1.04,0.5,1,0,1
10347,24.982,3.67,446,9.72,1973,140,1.2,0.33,1,0,1
10365,9.606,6.7,884,11.73,1972,160,1.21,0.36,1,0,1
10366,9.606,6.7,884,11.73,1972,160,1.21,0.36,1,0,1
10392,11.096,5.6,557,11.35,1982,160,1.25,0.32,1,0,1
10393,11.096,5.6,557,11.35,1982,160,1.25,0.32,1,0,1
10394,6.888,8.07,1013,12.42,1982,160,1.05,0.38,1,0,1
10395,6.888,8.07,1013,12.42,1982,160,1.05,0.38,1,0,1
10397,10.889,5.6,544,11.51,1982,160,1.25,0.32,1,0,1
10400,8.869,8.19,1724,12.02,1983,160,1.17,0.46,1,0,1
10411,8.869,8.19,1724,12.02,1983,160,1.17,0.46,1,0,1
10438,5.71,11.52,3377,14.51,1981,140,1.09,0.55,1,3.23999999999999,1
10449,10.136,6.1,648,11.24,1985,140,1.09,0.34,1,0,1
10450,10.136,6.1,648,11.24,1985,140,1.09,0.34,1,0,1
10451,4.415,14.73,5572,14.98,1991,140,1.026,0.69,1,29.664,0
10452,4.415,14.73,5572,14.98,1991,140,1.026,0.69,1,29.664,0
10522,18.352,5,854,10.01,1953,130,1,0.41,1,0,1
10523,18.03,5,984,11.95,1953,130,1,0.41,1,0,1
10596,17.245,8.5,8368,13.3,1951,130,1.23,0.52,1,2.7,0
10597,9.376,8.5,2258,12.14,1951,130,1.23,0.52,1,2.7,0
10667,10.693,6,669,11.14,1995,130,1.22,0.33,1,0,0
10668,10.693,6,669,11.14,1995,130,1.22,0.33,1,0,0
10676,7.302,13.6,11066,14.97,1947,140,1.01,0.95,1,0,0
10677,7.315,13.6,12225,16.48,1947,140,1.04,0.95,1,0,0
10700,8.064,8,1275,11.81,1977,110,1.07,0.38,1,0,0
10701,8.081,8,1275,11.76,1977,110,1.07,0.38,1,0,0
10702,8.064,8,1275,11.81,1977,110,1.07,0.38,1,0,0
10703,8.081,8,1275,11.76,1977,110,1.07,0.38,1,0,0
10790,5.616,10.6,1961,12.15,1990,100,1.041,0.45,1,0,0
10791,5.623,10.6,1953,12.07,1990,100,1.041,0.45,1,0,0
10841,6.905,11.3,4723,14.99,1976,100,1.13,0.56,1,1.998,1
10842,6.905,11.3,4723,14.99,1976,100,1.13,0.56,1,1.998,1
10901,14.663,6.078,1305.8,10.98,2004,100,1,0.39,1,15.75045,0
10902,14.572,6.078,1328.3,11.31,2004,100,1,0.39,1,15.75045,0
10990,6.151,10.1,2221,13.92,1986,90,1.29,0.48,1,7.884,0
10991,6.151,10.1,2221,13.92,1986,90,1.29,0.48,1,7.884,0
11005,8.883,9.64,4123,14.93,1979,140,1.17,0.59,1,34.2,0
11006,8.883,9.64,4123,14.93,1979,140,1.17,0.59,1,34.2,0
11107,12.802,5.3,554,10.57,1985,140,1.12,0.32,1,0,0
11108,12.802,5.3,554,10.57,1985,140,1.12,0.32,1,0,0
11168,27.284,4.55,1028,7.95,1997,110,1.245,0.43,1,0,0
11169,27.284,4.55,1028,7.95,1997,110,1.245,0.43,1,0,0
11354,19.29,5.6,1587,10.7,1969,160,0.915,0.36,1,0,1
11355,19.29,5.6,1587,10.7,1969,160,0.915,0.36,1,0,1
11366,13.891,4.6,298,8.51,1975,160,0.799,0.28,1,0,0
11367,13.891,4.6,298,8.51,1975,160,0.799,0.28,1,0,0
11369,11.854,10.1,13530,22.83,1979,160,1.29,0.54,1,0,0
11372,6.615,10.5,3080,14.29,1981,160,1.082,0.54,1,0,0
11373,6.615,10.5,3080,14.29,1981,160,1.082,0.54,1,0,0
11377,23.075,5.6,4652,21.92,1975,100,1.185,0.43,1,0.962999999999994,0
11401,18.761,8.3,8016,11.84,1959,110,1.115,0.52,1,0,0
11402,18.761,8.3,8016,11.84,1959,110,1.115,0.52,1,0,0
11451,3.906,13.64,3452,16.13,1994,140,1.07,0.65,1,0,0
11452,3.969,13.64,3452,15.62,1994,140,1.07,0.65,1,0,0
11459,12.808,4.8,372,10.54,1992,140,1.29,0.28,1,0,0
11460,12.677,4.8,372,10.76,1992,140,1.29,0.28,1,0,0
11461,6.214,11.1,3787.3,15.94,1992,200,1.89,0.54,1,7.515,0
11462,6.214,11.1,3787.3,15.94,1992,200,1.89,0.54,1,7.515,0
11507,3.671,19.7,14463,17.58,1991,160,1.2,0.93,1,0,0
11508,3.642,19.7,16106,19.89,1991,160,1.2,0.93,1,0,0
11509,4.807,15.4,9491,18.02,1992,160,1.359,0.8,1,0,0
11510,5.275,14.6,8983,17.53,1992,160,1.385,0.8,1,0,0
11514,3.764,17.7,9745,17.29,1990,160,1,0.8,1,0,0
11515,3.762,17.7,9745,17.31,1990,160,1,0.8,1,0,0
11518,4.957,15.3,10261,18.8,1993,200,1.56,0.79,1,9.441,0
11519,4.957,15.3,10261,18.8,1993,200,1.56,0.79,1,9.441,0
11520,3.748,15.09,4195,14.21,1994,140,0.84,0.62,1,4.33799999999999,0
11521,3.748,15.09,4195,14.21,1994,140,0.84,0.62,1,4.33799999999999,0
11522,5.037,14,6728,17.03,1994,160,1.28,0.69,1,25.254,0
11539,6.657,8.06,924,12.19,1992,160,0.85,0.37,1,14.67,0
11540,6.657,8.06,924,12.19,1992,160,0.85,0.37,1,14.67,0
11548,13.957,6.1,1561,14.28,1994,140,1.46,0.34,1,0,0
11549,12.292,6.5,1561,14.28,1994,140,1,0.34,1,0,0
11563,3.413,16.45,5876,17,1993,160,1.139,0.62,1,0,0
11564,3.413,16.45,5876,17,1993,160,1.139,0.62,1,0,0
11571,3.942,17.22,9797,17.69,1994,160,1.07,0.85,1,0.612000000000006,1
11572,3.942,17.22,9797,17.69,1994,160,1.07,0.85,1,0.612000000000006,1
11579,8.035,8.5,2638.99,19.32,1994,250,1.49,0.53,1,0,0
11734,5.298,13.45,8141,21.87,1995,230,1.83,0.72,1,0,0
11747,5.482,11,2646,14.84,1994,200,1,0.52,1,0,0
11748,5.11,10,1510,14.27,1994,200,1,0.48,1,0,0
11749,5.581,11.7,3511,14.84,1995,200,1,0.48,1,0,0
11755,5.384,14,7536,16.7,1996,200,1,0.7,1,0,0
11762,5.061,16.4,14416,19.2,1995,230,1.57,0.9,1,0,0
11774,7.91,9.8,3679,15.73,1992,230,1.76,0.55,1,0,0
11775,9.81,8.8,3679,15.73,1992,230,2.29,0.55,1,0,0
11777,2.523,17.7,4625.7,18.27,1996,230,1.4,0.7,1,0,0
11778,2.877,20.2,11172,20,1997,230,1.29,0.8,1,0,0
11816,8.937,11.1,5803,11.81,1983,200,1.148,0.8,1,0,0
11817,8.937,11.1,5803,11.81,1983,200,1.148,0.8,1,0,0
11824,18.573,5.28,1079,9.93,1964,200,1.386,0.31,1,0,1
11825,18.573,5.28,1079,9.93,1964,200,1.386,0.31,1,0,1
11871,4.965,16.05,12717,19.18,1995,160,1.43,0.9,1,0,0
11885,4.795,15.5,12003,22.32,2006,130,1.23,0.85,1,0,0
11942,4.565,13.35,4420,16.474,1998,150,1.17,0.6,1,0.276300000000002,0
11945,18.19,5,958,11.43,1939,160,1.07,0.41,1,0,1
11946,18.19,5,958,11.43,1939,160,1.07,0.41,1,0,1
11949,5.595,11,2920,15.72,1995,150,1.35,0.52,1,0,0
11950,5.425,11,2920,16.72,1995,150,1.35,0.52,1,0,0
11960,3.264,17,6204.8,17.21,1995,200,1.24,0.65,1,0,0
11961,3.264,17,6204.8,17.21,1995,200,1.24,0.65,1,0,0
11962,2.167,23.7,12085,20.13,2009,200,1.36,0.91,1,0,0
11963,2.167,23.7,12085,20.13,2009,200,1.36,0.91,1,0,0
11964,4.591,12.5,3280.2,15.73,2009,200,1.07,0.56,1,0,0
11965,4.591,12.5,3280.2,15.73,2009,200,1.07,0.56,1,0,0
11977,9.672,9.05,3993,15.7,1994,200,2.47,0.58,1,0,0
11978,9.672,9.05,3993,15.7,1994,200,2.47,0.58,1,0,0
11980,20.035,5,1030,10.13,1991,200,0.889,0.37,1,0,1
11981,20.035,5,1030,10.13,1991,200,0.889,0.37,1,0,1
11982,6.633,9,1581.8,13.52,1996,200,1.25,0.37,1,0,0
11983,6.633,9,1581.8,13.52,1996,200,1.25,0.37,1,0,0
11990,14.733,7.2,2629,11.12,1988,160,0.939,0.46,1,11.997,1
12012,4.356,14.95,9047,23.55,1994,160,1.49,0.78,1,6.66,0
12013,4.356,14.95,9047,23.55,1994,160,1.49,0.78,1,6.66,0
12017,5.238,14.9,9789,17.86,1993,200,1.093,0.75,1,0,0
12018,3.837,18.8,14147,18.98,1994,200,1.25,0.9,1,0,0
12021,6.076,11.54,3845,14.49,1994,200,1.43,0.59,1,0,0
12033,5.275,12.72,5048,17.1,1997,160,1,0.65,1,9.9,0
12034,4.681,13.5,5061,17.16,1997,160,1,0.65,1,24.3,0
12072,4.738,11.57,2475,15.18,1996,200,1.7,0.46,1,3.6,0
12073,4.738,11.57,2475,15.18,1996,200,1.7,0.46,1,3.6,0
12172,4.795,12.17,3240,15.85,1999,160,1.2,0.55,1,9.495,0
12176,8.624,10.42,6066,17.07,1992,200,1.744,0.73,1,0,0
12177,8.772,10.42,6066,16.5,1992,200,1.744,0.73,1,0,0
12182,4.1,13.32,3352.4,15.634,1996,200,1.55,0.54,1,0,0
12183,4.1,13.32,3352.4,15.634,1996,200,1.55,0.54,1,0,0
12233,3.135,20.46,14773,21.16,1992,160,1,0.9,1,0,0
12249,7.059,11.13,5331,17.2,1997,160,1.92,0.65,1,10.926,0
12250,7.039,11.13,5331,17.3,1997,160,1.92,0.65,1,10.926,0
12266,4.059,16.05,8825.8,19.92,1996,250,1.04,0.75,1,1.83870000000001,0
12392,4.4,12,2540,15.61,1999,160,1.09,0.47,1,1.2996,0
12530,3.077,12.45,1716,18.61,1995,250,1,0.51,1,0,0
12564,3.01,18.24,9146,22.5,1994,160,1.29,0.7,1,2.403,0
12573,7.108,8.82,2492,20.11,1995,200,1,0.6,1,0,0
12574,7.108,8.82,2492,20.11,1995,200,1,0.6,1,0,0
12654,11.28,5.06,358,10.59,1994,140,1.33,0.27,1,0,0
12655,11.28,5.06,358,10.59,1994,140,1.33,0.27,1,0,0
12669,4.17,14,4870,17.99,1999,200,1,0.6,1,0.9,0
12674,5.831,11.5,4061,16.85,1995,200,1.332,0.64,1,5.76,0
12675,6.462,11.5,4176,14.11,1995,200,1.517,0.64,1,5.76,0
12767,8.823,6,454.7,11.12,2000,110,1.05,0.3,1,0,0
12768,8.823,6,454.7,11.12,2000,110,1.05,0.3,1,0,0
12788,3.438,21,19741,21.19,2000,160,1.38,0.97,1,0,0
12789,3.438,21,19741,21.19,2000,160,1.38,0.97,1,0,0
12814,3.876,13.3,2828,14.84,2000,160,1.24,0.5,1,0,0
12916,3.869,16.82,12024,24.76,2003,200,1.456,0.808,1,2.63430000000001,0
12959,14.598,5.6,1196,14.08,1933,200,1.059,0.43,1,0,0
12972,11.585,6,705,10,1931,160,1.33,0.41,1,0,0
13012,11.165,7.8,4084,21.84,1950,160,1.243,0.75,1,0,1
13016,5.005,13.73,6336,17.56,1999,200,1.05,0.71,1,0,0
13032,6.076,11.54,3845,14.49,1994,200,1.43,0.59,1,0,0
13051,4.17,14,4870,17.99,1999,200,1,0.6,1,0.9,0
13058,14.362,9.32,10155,16.1,1996,130,1,0.47,1,14.445,0
13074,5.435,13.45,7436.65,18.98,1995,230,2.32,0.72,1,0,0
13103,5.482,11,2646,14.84,1994,200,1,0.52,1,0,0
13138,6.265,10.6,2802,13.95,1988,160,1.928,0.5,1,0,0
13143,18.748,4.5,701,12,1967,200,0.881,0.35,1,0,0
13174,4.475,17.2,14206,20,1989,200,1.052,0.94,1,22.86,0
13189,5.906,13.07,6931,16.804,2002,200,1.809,0.738,1,0,0
13208,4.795,12.2,3037,14.71,1975,160,1.73,0.55,1,16.29,0
13210,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
13226,3.914,12.6,2290,14.63,1993,200,1.3,0.47,1,0,0
13282,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
13313,5.285,14,6110,14.05,1994,160,1.28,0.69,1,25.254,0
13386,5.963,12.89,6110,15.36,1974,160,1.82,0.66,1,0,0
13473,9.81,8.8,3679,15.73,1992,230,2.29,0.55,1,0,0
13483,12.959,4.8,310,8.58,1957,200,0.8,0.32,1,0,1
13495,3.407,21.35,21268,21.76,1999,230,1.13,1,1,0,0
13497,5.797,12,4770,16.89,1976,200,1.25,0.66,1,2.73600000000001,0
13511,4.322,17.3,13483,19.88,2004,160,1.9,0.9,1,0.702000000000001,0
13520,5.005,13.73,6336,17.56,1999,200,1.05,0.71,1,0,0
13542,5.238,14.9,9789,17.86,1993,200,1.093,0.75,1,0,0
13594,3.902,19.5,17477,19.59,1995,200,1.232,1,1,0,0
13608,14.565,5.6,761,9,1931,160,1.442,0.44,1,0,0
13671,3.876,13.3,2828,14.84,2000,160,1.24,0.5,1,0,0
13709,5.581,11.7,3511,14.84,1995,200,1,0.48,1,0,0
13735,5.371,15.107,12178,20,1988,200,1.405,0.88,1,2.97,0
13774,5.605,12.1,4093.9,15,1992,140,1.29,0.62,1,5.202,0
13776,14.461,5.6,1196,14.35,1933,200,1.059,0.43,1,0,0
13790,9.823,6.6,869,11.71,1993,200,1.82,0.35,1,0,0
13815,5.005,13.73,6336,17.56,1999,200,1.05,0.71,1,0,0
13836,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
13893,4.109,16.88,10556,19,1976,200,1.37,0.76,1,7.2,0
13928,15.611,4.6,398,9,1974,120,1.419,0.34,1,0,0
13935,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
14054,3.821,16.92,12147,25.05,2003,200,1.456,0.808,1,4.6026,0
14118,11.585,6,705,10,1931,160,1.33,0.41,1,0,0
14131,4.43,14.55,7979,22.38,2000,200,1,0.75,1,3.31200000000001,0
14152,11.585,6,705,10,1931,160,1.33,0.41,1,0,0
14168,15.689,7.1,2943,11.61,1969,100,1.033,0.6,1,0,0
14193,3.408,16.3,6313,19,2002,160,1.154,0.64,1,0,0
14205,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
14222,5.022,13.73,6227,17.14,1999,200,1.05,0.71,1,0,0
14261,4.389,11.9,2071,13.23,1993,200,1.53,0.47,1,0,0
14332,8.339,8.4,1855,13.22,1988,160,1,0.44,1,0,0
14377,6.325,7,545,14,1994,160,1.038,0.3,1,0,0
14388,7.91,9.8,3679,15.73,1992,230,1.76,0.55,1,0,0
14410,2.877,20.2,11172,20,1997,230,1.29,0.8,1,0,0
14483,4.114,14.6,5298,17,1964,200,0.972,0.64,1,0,0
14521,5.943,10.5,2300,13.22,1979,160,1.03,0.48,1,0,0
14636,5.11,10,1510,14.27,1994,200,1,0.48,1,0,0
14647,5.005,13.73,6336,17.56,1999,200,1.05,0.71,1,0,0
14718,7.469,10.48,4500,16.5,2001,200,1.89,0.63,1,0.116999999999996,0
14722,3.837,18.8,14147,18.98,1994,200,1.25,0.9,1,0,0
14740,2.523,17.7,4625.7,18.27,1996,230,1.4,0.7,1,0,0
14749,5.061,16.4,14416,19.2,1996,230,1.57,0.9,1,0,0
14757,3.867,19.5,17477,19.94,1995,160,1.232,1,1,0,0
14824,2.741,19.5,11834.6,26.88,1981,120,1,0.8,1,4.58999999999999,0
14838,13.142,5,350,8,1981,160,1.18,0.3,1,0,0
14879,5.32,13,4980,15.2,1975,160,1.53,0.83,1,0,0
15365,6.282,11.21,4495,17.8,1977,160,0.96,0.59,1,7.79310000000001,1
15373,12.927,7.1,2812,16.34,1982,160,0.91,0.57,1,0,1
15380,6.814,11.74,5898,16.5,2006,160,1.48,0.7,1,0,0
15388,6.395,8.9,1226,11.79,2003,140,1.735,0.38,1,0,0
15441,19.109,5,1430,15.46,1934,150,1.1,0.45,1,0,0
15481,5.616,11.65,4060,17.24,1979,140,1,0.66,1,0,0
15526,2.979,16.26,3989,15.865,1985,70,1,0.55,1,7.02,0
15571,4.965,12.8,3797,14.16,1982,130,0.99,0.56,1,0,1
15611,10.442,6,465,8.12,1979,140,1.277,0.32,1,1.998,0
15677,3.556,19.05,11744,17.4,1997,100,1.3,0.84,1,0,0
15722,11.793,5.5,571,11.07,1971,160,1.16,0.33,1,23.004,0
15726,12.793,7,2029,12.74,1969,160,1.2,0.5,1,0,0
15733,19.671,5,1030.1,10.51,1960,160,1.02,0.4,1,0,1
15734,18.815,5.1,1091,11.24,1961,160,1.19,0.43,1,0,1
15762,5.383,13.36,6386,17.07,1979,130,1.39,0.7,1,5.22,0
15765,4.947,12.3,3594,15.83,1990,160,1.24,0.57,1,0,0
15876,6.16,12,4009,12.57,1982,160,1,0.61,1,0,1
15877,16.352,4,263,9.48,1989,140,0.766,0.3,1,0,1
15878,12.628,6.8,2030,14.69,1976,120,0.86,0.54,1,0,1
15929,4.687,12.35,2829,13.66,1991,120,1.081,0.53,1,0,1
15960,17.85,6.7,3518,13.52,1967,160,1.007,0.62,1,29.997,0
15983,6.143,12.8,8224,20.03,1961,160,1.054,0.75,1,0,0
15984,6.153,12.8,8177,19.85,1961,160,1.054,0.75,1,0,0
16042,6.071,12.64,7390,19.38,1996,160,1.66,0.72,1,8.37792,0
16073,5.942,12.55,6041,17.02,1988,160,1.083,0.7,1,16.2,0
16075,4.672,14.35,6072,16.19,1980,160,1.475,0.7,1,17.658,0
16132,6.174,11.38,3830,14.78,1988,150,1.56,0.6,1,9,0
16134,4.525,15.8,9687,18.73,1985,140,1.379,0.8,1,9.1494,0
16145,4.685,15,7682,17.06,1996,100,1.001,0.75,1,0,0
